PSRJ,GL,P1,RAJ_ERR,ELONG,DECJ,BSURF,PMDEC_ERR,PMELONG,DM,PML,P0_ERR,PMELAT_ERR,P1_ERR,PX,AGE,PMELAT,DECJD,POSEPOCH,DECJ_ERR,PX_ERR,RAJD_ERR,PMDEC,GB,DIST,PMELONG_ERR,PMRA_ERR,PMB,ELONG_ERR,PMRA,BNAME,RAJD,P0,ELAT,DM_ERR,DECJD_ERR,EDOT,ELAT_ERR,RAJ
J1855+0422,37.31426138218628,9.292934815404907e-16,0.11,285.6292408229197,+04:22:47,1263677234070.8792,,,455.6,,2.534436767837702e-10,,8.448122559459006e-17,,28610972.629846264,,4.379722222222222,51446.0,4.0,,0.00045833333333333327,,1.0520479730678471,10.949,,,,,,,283.922375,1.6781063295134198,27.066764831920892,1.3,0.0011111111111111111,7.763440003957011e+30,,18:55:41.37
J1855+0424g,37.25394283291525,,6.0,285.43973799325386,+04:24,,,,678.5,,,,,,,,4.4,,2.0,,0.024999999999999994,,1.2142618565832037,17.395,,,,,,,283.75,2.22025,27.105289999552838,,0.03333333333333333,,,18:55:00
J1855+0455g,37.742347225821305,,6.0,285.57154334647527,+04:55,,,,372.9,,,,,,,,4.916666666666667,,2.0,,0.024999999999999994,,1.3942891818362353,10.252,,,,,,,283.8125,0.10101,27.612361459109987,,0.03333333333333333,,,18:55:15
J1855+0511g,37.97412392561029,,6.0,285.58987327581747,+05:11,,,,292.1,,,,,,,,5.183333333333334,,2.0,,0.024999999999999994,,1.5268811797807758,8.77,,,,,,,283.8,1.42147,27.878825310661778,,0.03333333333333333,,,18:55:12
J1855+0527,38.227481547497696,2.67207e-13,0.018,285.63808809463814,+05:27:40.7,19526525018184.32,,,358.8,,8e-11,,8e-18,,82626.68759232065,,5.461305555555556,54248.1,0.9,,7.499999999999998e-05,,1.642163918065211,11.642,,,,,,,283.81280416666664,1.39348448168,28.15381502695928,,0.00025,3.8985324902892e+33,,18:55:15.073
J1855+0626,39.12521015386121,,,285.80653789649597,+06:26:53,,,,253.8,,9e-07,,,,,,6.448055555555555,58375.0,,,,,2.054830097555628,9.343,,,,,,,283.85416666666663,0.5288321,29.13029505236649,0.2,,,,18:55:25
J1855+0700,39.61255428510448,7.515532182120717e-16,0.04,285.8426609830356,+07:00:37.1,446185215436.01135,,,247.2,,6.022597243262973e-12,,5.353419771789322e-19,,5453520.552876263,,7.010305555555555,51991.0,0.9,,0.00016666666666666666,,2.3374561436859382,10.596,,,,,,,283.8238333333333,0.25868464807051533,29.692471492937813,,0.00025,1.713986939007203e+33,,18:55:17.72
J1855-0054g,32.57676350846413,,,284.9279246615163,-00:54,,,,577.0,,,,,,,,-0.9,,,,,,-1.2807535703989468,9.059,,,,,,,283.8375,,21.825056279168535,4.0,,,,18:55:21
J1855-0154g,31.66351321980938,,,284.76509032600046,-01:54,,,,417.0,,,,,,,,-1.9,,,,,,-1.6918947634102905,7.341,,,,,,,283.7875,,20.835363183779105,1.0,,,,18:55:09
J1855-0211g,31.454771681851835,,,284.8361393548311,-02:11,,,,304.0,,,,,,,,-2.183333333333333,,,,,,-1.9061845118199663,5.928,,,,,,,283.8833333333333,,20.543760223399318,3.0,,,,18:55:32
J1855-0941,24.7214347218657,2.3891433935727743e-16,0.00864,283.9849346526396,-09:41:03.04985,290692005171.8274,,,151.9900070699052,,8.351145388499662e-13,,1.6702290776999323e-19,,22905924.407018058,,-9.684180513888888,59400.0,0.432,,3.5999999999999994e-05,,-5.240652950528812,6.114,,,,,,,283.81530578,0.3454013274128613,13.08691358143316,,0.00012,2.288916481203492e+32,,18:55:15.6733872
J1855-1436,20.359379194245932,1.09e-20,0.0003,283.6572735137124,-14:36:08.98,200289324.22439733,,,109.208,,1e-15,,1e-22,,5224306968.976548,,-14.602494444444444,57066.0,0.03,,1.2499999999999997e-06,,-7.570149045537031,5.127,,,,,,,283.9759525,0.003594091653371,8.17663630709886,0.009,8.333333333333334e-06,9.268699260434363e+33,,18:55:54.2286
J1856+0011g,33.70645571689594,,6.0,285.43974795174455,+00:11,,,,454.2,,,,,,,,0.18333333333333332,,2.0,,0.024999999999999994,,-1.1094061611233863,6.921,,,,,,,284.19999999999993,0.92847,22.864728445185627,,0.03333333333333333,,,18:56:48
J1856+0029g,33.97536840123209,,,285.4788091582127,+00:29,,,,234.0,,0.003,,,,,,0.48333333333333334,,,,,,-0.9762622003456211,4.727,,,,,,,284.20416666666665,0.376,23.162595513931382,3.0,,,,18:56:49
J1856+0102,34.4284889551251,1.2217096012223867e-15,0.013,285.4501847152896,+01:02:10.6,880857882582.9166,,,554.4,,1.9233463495314652e-11,,2.3080156194377593e-18,,8043439.450952554,,1.0362777777777779,52568.0,0.5,,5.416666666666666e-05,,-0.6479884357991212,6.543,,,,,,,284.1187625,0.6202171151349284,23.721478698487367,,0.0001388888888888889,2.021605841756914e+32,,18:56:28.503
J1856+0113,34.56033536050993,2.0835976559733968e-13,0.04723672013850779,285.39089,+01:13:21.27650879,7553874643562.845,,,96.1,,6.43715504358708e-11,,5.721915682212555e-19,,20336.579421399234,,1.222576807996052,49780.0,1.3728729187074262,,0.00019681966724378248,,-0.4968044602724441,3.3,,,,0.00017,,B1853+01,284.04437735322085,0.26743960987248194,23.9146,0.1,0.0003813535885298406,4.300276756450449e+35,0.0004,18:56:10.65056477
J1856+0211g,35.510611980065846,7.8e-16,0.01,285.72557193508766,+02:11:10.9,2810589607759.777,,,127.4,,8e-11,,1e-17,,200896211.7536968,,2.1863611111111108,59607.0,0.4,,4.1666666666666665e-05,,-0.23767451254451605,3.338,,,,,,,284.2475833333333,9.89009157558,24.85119864794357,,0.00011111111111111112,3.1831228540706236e+28,,18:56:59.42
J1856+0243g,35.871469799122664,,6.0,285.5213117124569,+02:43,,,,181.4,,,,,,,,2.716666666666667,,2.0,,0.024999999999999994,,0.22074577024305048,3.991,,,,,,,284.00416666666666,0.5466,25.404523453805623,,0.03333333333333333,,,18:56:01
J1856+0245,36.007528997539154,6.2117e-14,0.3,285.7554302591304,+02:45:47,2268545160150.924,,,623.5,,4e-11,,4e-18,,20636.687764022852,,2.7630555555555554,54930.0,9.0,,0.0012499999999999998,,0.0571288244077643,6.318,,,,,,,284.21208333333334,0.08090668906,25.428350069248996,,0.0025,4.630383083786701e+36,,18:56:50.9
J1856+0404,37.12779831999827,3.7088493526099097e-17,0.3,285.80171376408407,+04:04:26,126335251615.77312,,,344.5,,8.830593696690261e-11,,5.651579965881767e-17,,179529901.74731132,,4.073888888888889,51664.0,5.0,,0.0012499999999999998,,0.745294475621152,6.252,,,,,,,284.11083333333335,0.4202521551804407,26.742416594963437,,0.001388888888888889,1.972736509430973e+31,,18:56:26.6
J1856+0528g,38.36068848414859,,,285.9563668001331,+05:28,,,,307.0,,,,,,,,5.466666666666667,,,,,,1.3938167101719983,9.031,,,,,,,284.0958333333333,,28.12849557047695,2.0,,,,18:56:23
J1856+0615g,39.088419092071106,,6.0,286.12989360853896,+06:15,,,,335.7,,,,,,,,6.25,,2.0,,0.024999999999999994,,1.6918141026906646,11.62,,,,,,,284.16249999999997,0.32697,28.89970262639078,,0.03333333333333333,,,18:56:39
J1856+0912,41.714686713073746,2.6283e-15,0.01,286.4899058039713,+09:12:29.7,2417060264183.973,,,192.6,,1.5e-09,,1.5e-18,,13085525.496271381,,9.20825,58135.0,0.3,,4.1666666666666665e-05,,3.05807533302936,9.732,,,,,,,284.13916666666665,2.1707012972,31.84169905391093,,8.333333333333333e-05,1.014458941555978e+31,,18:56:33.40
J1856-0526,28.63629862537368,1.6596766223956635e-15,0.00336,284.7036728822811,-05:26:57.40708,793499473407.0273,,,131.97554470388593,,8.235518652927637e-13,,1.0980691537236871e-19,,3536815.563039502,,-5.4492797444444445,59400.0,0.1692,,1.3999999999999998e-05,,-3.574867526190919,4.037,,,,,,,284.0915722979166,0.3704843373416218,17.27361242466253,,4.7e-05,1.2884680570576443e+33,,18:56:21.9773515
J1856-3754,358.5985591828598,2.976598078078348e-14,0.16,281.5180559595966,-37:54:35.8,14664417954614.82,0.18,318.2826467832571,,63.38787059069436,2.4887943796641712e-08,,6.968624263059996e-16,8.2,3755392.6051279344,-91.72772294483458,-37.90994444444444,52830.0,0.2,0.9,0.0006666666666666666,-59.22,-17.21456697051882,0.16,,0.3,-325.1150508081365,,325.9,,284.1475416666666,7.055202873998977,-15.03464704780694,,5.555555555555556e-05,3.3461962964113e+30,,18:56:35.41
J1857+0057,34.41721965803599,5.5085771001557357e-17,0.0036,285.58681,+00:57:16.51898,141892892605.34903,,,82.39000383241982,,3.821950392115268e-13,,2.2931702352691606e-20,,102661711.54077908,,0.9545886055555555,49694.0,0.1404,,1.4999999999999997e-05,,-0.8050360623898172,2.512,,,,0.00014,,B1854+00,284.2533852529166,0.3569290495376389,23.626,,3.9e-05,4.7824835244036455e+31,0.0004,18:57:00.8124607
J1857+0143,35.16817063075848,3.116743767561124e-14,0.015,285.8241706175088,+01:43:47.0,2111991054605.0935,,,249.4,,3.320588857670847e-12,,1.1719725380024113e-18,,71047.37391878862,,1.7297222222222224,52632.0,0.9,,6.25e-05,,-0.5705741884367886,4.569,,,,,,,284.3875333333333,0.13976006451543274,24.3821066617919,0.1,0.00025,4.507249083250171e+35,,18:57:33.008
J1857+0210,35.58627170865416,1.4034421601507468e-14,0.04,285.91433439618265,+02:10:58,3011314304147.691,,,783.0,,5.1758150587119734e-11,,1.9906980995046184e-17,,712343.0921946261,,2.1827777777777775,51721.0,3.0,,0.00016666666666666666,,-0.39296964953422175,7.259,,,,,,,284.4204166666666,0.6309830583311418,24.828894400801023,,0.0008333333333333333,2.2054700236076322e+33,,18:57:40.90
J1857+0212,35.61696729074555,4.0245380894327346e-14,0.003603377795150253,285.930284,+02:12:41.11609943,4139807710062.699,,-11.0,504.8676995353429,,1.3834984146151105e-13,,5.1881190548073546e-20,,163717.20986697456,,2.2114211387308687,49554.0,0.10271382251186306,,1.5014074146459386e-05,,-0.390046096960234,8.0,7.0,,,1.3e-05,,B1855+02,284.431839081574,0.41585730945468397,24.85612,,2.8531617364406404e-05,2.209239301411713e+34,3e-05,18:57:43.64137958
J1857+0214g,35.57677730219326,1.6059e-15,0.008,285.7688327909743,+02:14:37.2,741018348896.1294,,,982.0,,2e-12,,2e-19,,3294481.0089242635,,2.243666666666667,59427.0,0.3,,3.333333333333333e-05,,-0.2410986665785261,7.758,,,,,,,284.2808583333333,0.333917722223,24.9045766263197,0.7,8.333333333333333e-05,1.7027850442982508e+33,,18:57:07.406
J1857+0224g,35.73281931289077,6.15e-17,0.005,285.80401515295506,+02:24:43.2,234859621411.408,,,399.0,,6e-12,,5e-19,,225648557.7329136,,2.412,59410.0,0.2,,2.0833333333333333e-05,,-0.17647608248018615,5.299,,,,,,,284.29460833333326,0.875874011838,25.070431791718754,,5.555555555555556e-05,3.6133491698176665e+30,,18:57:10.706
J1857+0229g,35.81204803728267,,,285.85047210171933,+02:29,,,,574.0,,0.003,,,,,,2.4833333333333334,,,,,,-0.17462874953127788,6.071,,,,,,,284.3291666666666,0.584,25.137594126116152,1.0,,,,18:57:19
J1857+0300,36.27418030309851,2.6489e-15,0.03,285.90408444217405,+03:00:26.0,1447711571344.6365,,,691.0,,4e-11,,1.6e-18,,4621671.2010072535,,3.007222222222222,56700.0,1.3,,0.000125,,0.07229127443509321,6.665,,,,,,,284.3204583333333,0.77267804332,25.659312190264583,,0.00036111111111111115,2.266885507414873e+32,,18:57:16.91
J1857+0526,38.43811438295459,6.9311e-15,0.008,286.200198702535,+05:26:28.7,1575994836628.3691,,,466.4,,4e-12,,8e-19,,799965.6363304505,,5.441305555555556,51800.0,0.5,,3.333333333333333e-05,,1.187138170105677,12.257,,,,,,,284.3160666666666,0.349951177522,28.079028315099418,,0.0001388888888888889,6.384685713678126e+33,,18:57:15.856
J1857+0809,40.839296438807786,4.737424217895833e-15,0.03,286.52045071504284,+08:09:04.3,1561968390626.8171,,,281.6,,1.2646620976764103e-11,,7.587972586058836e-19,,1682000.0742699075,,8.151194444444444,51991.0,0.8,,0.000125,,2.4459402745012606,13.101,,,,,,,284.2887916666666,0.5029238705164849,30.77466458967,,0.00022222222222222223,1.4702638014979194e+33,,18:57:09.31
J1857+0943,42.290300539879865,1.784132443034935e-20,1e-06,286.863487475,+09:43:17.20712,312990387.9194048,0.006,-3.28,13.3,-6.048524800632371,2.587691006493632e-17,0.017,1.1500848917749474e-25,0.89,4761830146.584741,-5.064,9.721446422222222,55637.0,4e-05,0.06,4.166666666666666e-09,-5.428,3.0604160265370894,1.2,0.009,0.003,-0.08620751785746758,1.1e-08,-2.67,B1855+09,284.4016275833333,0.005362100548700452,32.321485158,,1.1111111111111112e-08,4.568587706664356e+33,1.8e-08,18:57:36.390620
J1857-1027,24.274510048829942,1.055e-14,0.05,284.454215068873,-10:27:01,6311399592492.353,,,108.9,,3e-10,,6e-17,,5537484.406307005,,-10.450277777777776,51650.0,2.0,,0.00020833333333333332,,-6.063419975567527,4.046,,,,,,,284.3602083333333,3.6872190477,12.27135493252736,0.7,0.0005555555555555556,8.308361420813227e+30,,18:57:26.45
J1858+0026g,34.07536803667597,,6.0,285.81530086330434,+00:26,,,,415.3,,,,,,,,0.43333333333333335,,2.0,,0.024999999999999994,,-1.2808526308635926,6.851,,,,,,,284.5208333333333,4.71467,23.078910580840184,,0.03333333333333333,,,18:58:05
J1858+0215,35.724923222338084,4.611390867737952e-15,0.14,286.0903544763094,+02:15:38,1876658702424.2158,,,702.0,,2.2250378131425583e-10,,8.343891799284598e-17,,2562552.6928177713,,2.2605555555555554,51720.0,8.0,,0.0005833333333333333,,-0.4927636953387117,7.228,,,,,,,284.57262499999996,0.7458280319789807,24.88951158920148,,0.0022222222222222222,4.388090389573163e+32,,18:58:17.43
J1858+0239,36.085320305570484,1.4e-14,,286.14224734159876,+02:39:52,1683278670527.1497,,,492.7,,1.3e-11,,1e-15,,223677.37117773757,,2.6644444444444444,56441.0,,,,,-0.31041157015257653,5.859,,,,,,,284.57499999999993,0.197644188243,25.290663955772274,,,7.158724139800875e+34,,18:58:18
J1858+0241,36.17947476212073,2.4317184644624555e-14,0.02,286.3096841862276,+02:41:37.5,10810422790239.855,,,324.0,,1.1013217683253874e-09,,8.810574146603173e-17,,3057911.092433509,,2.69375,59425.0,0.5,,8.333333333333333e-05,,-0.42961145337560896,5.077,,,,,,,284.72420833333325,4.6932329333315375,25.303203113708275,,0.0001388888888888889,9.286599164016338e+30,,18:58:53.81
J1858+0244g,36.114290687750206,,6.0,286.07286704649965,+02:44,,,,282.6,,,,,,,,2.7333333333333334,,2.0,,0.024999999999999994,,-0.21600473822540467,4.724,,,,,,,284.5041666666666,0.00261,25.3669482717686,,0.03333333333333333,,,18:58:01
J1858+0310g,36.50739543812877,,6.0,286.144301462704,+03:10,,,,703.4,,,,,,,,3.1666666666666665,,2.0,,0.024999999999999994,,-0.03290822166315796,6.716,,,,,,,284.5208333333333,0.37275,25.795787845256072,,0.03333333333333333,,,18:58:05
J1858+0319,36.71432439204193,1.025e-16,0.03,286.3284554059835,+03:19:21.5,301739804289.4043,,,284.0,,4e-11,,1.5e-18,,134086038.0352891,,3.3226388888888887,56700.0,1.0,,0.000125,,-0.09444224335419067,4.778,,,,,,,284.6703333333333,0.86744387855,25.93416210426282,,0.0002777777777777778,6.199539655111383e+30,,18:58:40.88
J1858+0346,37.08347321599283,2.0401e-15,0.02,286.2998783456563,+03:46:37.8,732504417031.4211,,,386.0,,5e-12,,4e-19,,1994727.9113593227,,3.7771666666666666,54510.0,0.8,,8.333333333333333e-05,,0.1817041364813888,5.489,,,,,,,284.5931666666666,0.25684379795,26.394454920344852,,0.00022222222222222223,4.753395415186197e+33,,18:58:22.36
J1858+0453g,38.116179449157116,,,286.55860798705135,+04:53,,,,429.0,,0.004,,,,,,4.883333333333333,,,,,,0.5922204872000401,6.854,,,,,,,284.69999999999993,3.761,27.481539522682056,1.0,,,,18:58:48
J1858+0609g,39.17132850092003,,6.0,286.5445882324059,+06:09,,,,381.5,,,,,,,,6.15,,2.0,,0.024999999999999994,,1.3107350967100686,11.566,,,,,,,284.5416666666666,0.48435,28.75791261759773,,0.03333333333333333,,,18:58:10
J1858-0024g,33.41146426023256,,6.0,285.9011660769508,-00:24,,,,190.6,,,,,,,,-0.4,,2.0,,0.024999999999999994,,-1.8130031034080047,4.724,,,,,,,284.6916666666666,0.4006,22.23194588137889,,0.03333333333333333,,,18:58:46
J1858-0113g,32.69552054885429,,,285.83225104350413,-01:13,,,,280.0,,0.001,,,,,,-1.2166666666666668,,,,,,-2.207498562322745,6.037,,,,,,,284.7166666666666,1.532,21.41740519255457,4.0,,,,18:58:52
J1858-0736,26.963686509610906,5.06e-15,0.7,285.0815900139888,-07:37,1689756498952.1536,,,194.0,,2e-09,,7e-17,,1725493.381648524,,-7.616666666666667,56108.5,7.0,,0.0029166666666666664,,-5.079224914599792,10.144,,,,,,,284.6845833333333,0.551058591,15.057105579009152,,0.11666666666666667,1.1937597213558402e+33,,18:58:44.3
J1858-2216,13.580615169680247,3.8e-21,0.0008,283.46527755207853,-22:16:56.4,96315476.43703692,,,26.631,,2e-16,,1e-22,,9940106600.549473,,-22.282333333333334,55800.0,0.1,,3.3333333333333333e-06,,-11.39329256981423,0.921,,,,,,,284.5744966666666,0.002384012901237,0.47825426420730066,0.002,2.777777777777778e-05,1.1071782086718916e+34,,18:58:17.8792
J1858-5422,342.06601240719795,4.116885316173457e-21,0.0003,279.86369890996264,-54:22:15.527,99649604.3675216,3.0,-8.055406149419838,30.819,2.5155255398146923,4.438690367842002e-16,,2.7741814799012515e-24,,9065248217.113728,5.98334620157392,-54.37097972222222,59563.356205,0.076,,1.2499999999999997e-06,5.0,-22.691020357724174,1.208,,1.4,9.714017256446471,,-8.7,,284.5323599999999,0.0023554963298214886,-31.42818866874806,0.003,2.111111111111111e-05,1.2436014224082098e+34,,18:58:07.7664
J1859+00,34.447392751346925,,6.0,286.29864340474927,+00:38,,,,420.0,,1.8e-06,,,,,,0.6333333333333333,58982.867548,2.0,,0.024999999999999994,,-1.56771945562624,7.664,,,,,,,284.9458333333333,0.5596363,23.230937084983243,,0.03333333333333333,,,18:59:47
J1859+0026g,34.29029937232744,,6.0,286.3238709847473,+00:26,,,,334.1,,,,,,,,0.43333333333333335,,2.0,,0.024999999999999994,,-1.699788571249315,6.506,,,,,,,284.9916666666667,0.00857,23.027068799558727,,0.03333333333333333,,,18:59:58
J1859+0126g,35.09844097545499,,6.0,286.25139653732333,+01:26,,,,529.2,,,,,,,,1.4333333333333333,,2.0,,0.024999999999999994,,-1.0838420458277274,9.538,,,,,,,284.8125,0.9577,24.040812570424503,,0.03333333333333333,,,18:59:15
J1859+0239Bg,36.18655912439584,,,286.41489554341865,+02:39,,,,624.0,,0.003,,,,,,2.65,,,,,,-0.539159440251158,7.073,,,,,,,284.825,0.849,25.24843476843321,4.0,,,,18:59:18
J1859+0239g,36.18655912439584,,6.0,286.41489554341865,+02:39,,,,250.9,,,,,,,,2.65,,2.0,,0.024999999999999994,,-0.5391594402511554,4.653,,,,,,,284.825,0.05611,25.24843476843321,,0.03333333333333333,,,18:59:18
J1859+0251g,36.39679582295287,,,286.5176618822417,+02:51,,,,286.0,,0.003,,,,,,2.85,,,,,,-0.5106980997783663,4.913,,,,,,,284.8958333333333,3.58,25.439170013374447,3.0,,,,18:59:35
J1859+0313g,36.724838446294896,,6.0,286.5683692508948,+03:13,,,,107.7,,,,,,,,3.216666666666667,,2.0,,0.024999999999999994,,-0.34682042097529525,3.075,,,,,,,284.9,0.00161,25.802998701436046,,0.03333333333333333,,,18:59:36
J1859+0345,37.169033033181194,6.478e-16,0.02,286.5306299166779,+03:45:57,1001326586899.9067,,,559.0,,2e-11,,9e-19,,36968828.491364166,,3.765833333333333,57354.0,1.0,,8.333333333333333e-05,,-0.009685779447195586,6.251,,,,,,,284.8029583333333,1.51150850359,26.35961092692433,3.0,0.0002777777777777778,7.405747419966985e+30,,18:59:12.71
J1859+0430g,37.819167668934924,5.3e-17,0.005,286.60646962268123,+04:30:18.7,135103762393.57597,,,785.4,,2e-12,,1e-18,,100542395.49866527,,4.505194444444444,59104.0,0.1,,2.0833333333333333e-05,,0.3428132186523818,8.942,,,,,,,284.7864583333333,0.33632493022,27.096046644183712,,2.777777777777778e-05,5.499945981583625e+31,,18:59:08.750
J1859+0434g,37.93506491711627,,6.0,286.76389088123545,+04:34,,,,321.8,,,,,,,,4.566666666666666,,2.0,,0.024999999999999994,,0.25175975502691267,5.272,,,,,,,284.9208333333333,0.45834,27.141767566742868,,0.03333333333333333,,,18:59:41
J1859+0601,39.24526564543052,2.5508877156990628e-14,0.05,286.9779311637021,+06:01:46.1,5222890606693.649,,,276.0,,1.4177657248434295e-10,,3.2717670573310646e-17,,648642.2823674323,,6.029472222222222,52503.0,1.8,,0.00020833333333333332,,0.9027258383276391,6.436,,,,,,,284.9406666666667,1.0443127017854041,28.592419075180374,,0.0005,8.842180950085481e+32,,18:59:45.76
J1859+0603,39.270124796547925,1.5895e-15,0.016,286.96566386368943,+06:03:54.5,909812301666.9795,,,379.0,,1.7e-11,,1e-18,,5069307.377346486,,6.065138888888889,56700.0,0.5,,6.666666666666666e-05,,0.932397276381205,9.005,,,,,,,284.92554583333333,0.508561079708,28.629597485639536,2.0,0.0001388888888888889,4.77079667159759e+32,,18:59:42.131
J1859+0658g,40.002145729897634,,6.0,286.911304434792,+06:58,,,,290.4,,,,,,,,6.966666666666667,,2.0,,0.024999999999999994,,1.48081920736472,9.349,,,,,,,284.7708333333333,0.00511,29.54290083209959,,0.03333333333333333,,,18:59:05
J1859+07,40.02237602893003,,,286.892157947081,+07:00:00,,,,303.0,,,,,,,,7.0,,,,,,1.5144307784601603,10.3,,,,,,,284.75,,29.57841644361266,2.0,,,,18:59
J1859+0832g,41.43848352644511,,,287.2296700246672,+08:32,,,,259.0,,,,,,,,8.533333333333333,,,,,,2.1146008070086277,11.125,,,,,,,284.8625,,31.087947909017025,2.0,,,,18:59:27
J1859+1526,47.63689743050727,3.9255e-15,0.007,288.3578148918203,+15:26:11.0,1937600778556.4226,,,97.4,,1.9e-11,,6e-19,,3769682.017065784,,15.436388888888889,49079.5,0.2,,2.9166666666666663e-05,,5.180831267322826,4.115,,,,,,,284.93495416666667,0.933971582308,37.928668125861805,,5.555555555555556e-05,1.9021892877003703e+32,,18:59:44.389
J1859+7654,108.36386370129426,5.0504503460255917e-17,0.013172204549623279,72.685,+76:54:55.63617393,268475228432.61905,,,47.25,,1.942480902317535e-11,,1.5539847218540283e-17,,437234387.0292856,,76.9154544927575,56500.0,0.19638412961956372,,5.488418562343033e-05,,25.910764596122434,5.98,,,,0.0002,,,284.90007955153686,1.393729135204375,78.72083,0.07,5.455114711654548e-05,7.364693983833359e+29,4e-05,18:59:36.01909237
J1900+0213g,35.903821875306534,,6.0,286.60726991574614,+02:13,,,,310.5,,,,,,,,2.216666666666667,,2.0,,0.024999999999999994,,-0.9371349623720309,5.725,,,,,,,285.04999999999995,0.03209,24.792448356297268,,0.03333333333333333,,,19:00:12
J1900+0227,36.16991304154202,5.7051214259716775e-15,0.04,286.7590883051085,+02:27:32.0,1478665857079.198,,,202.3,,2.521291079486624e-11,,1.1205738131051688e-17,,1039384.8590992793,,2.458888888888889,51721.0,2.0,,0.00016666666666666666,,-0.9249136398003031,4.529,,,,,,,285.1608333333333,0.37426157515586045,25.020427006367285,,0.0005555555555555556,4.296342600374746e+33,,19:00:38.60
J1900+0308,36.79848145763099,5.904653791479672e-21,0.0003,286.9006898565554,+03:08:24.079,172287705.11586988,,,249.898,,4.820125544065039e-15,,2.1690564948292674e-22,,13173032877.626295,,3.1400219444444444,55255.0,0.013,,1.2499999999999997e-06,,-0.6577146220976695,4.801,,,,,,,285.210645,0.00490923901641845,25.69128014534976,0.011,3.611111111111111e-06,1.9702060300425056e+33,,19:00:50.5548
J1900+0405g,37.61729949618648,,6.0,286.97415671558207,+04:05,,,,636.9,,,,,,,,4.083333333333333,,2.0,,0.024999999999999994,,-0.18724677802338674,6.763,,,,,,,285.1666666666667,0.07238,26.633307122280677,,0.03333333333333333,,,19:00:40
J1900+0438,38.06734327839233,3.2304e-15,0.03,286.9242584398393,+04:38:46.8,1016422190638.4343,,,627.0,,1.8e-11,,8e-19,,1531798.9006568936,,4.646333333333333,56700.0,1.1,,0.000125,,0.16868717908177416,6.988,,,,,,,285.05562499999996,0.312314406456,27.20536329371715,6.0,0.0003055555555555556,4.186392895939691e+33,,19:00:13.35
J1900+0634,39.808398367864875,5.123807676911798e-15,0.00552,287.249598345033,+06:34:20.89926,1430235264240.5957,,,323.40001504314324,,1.824003302449823e-12,,2.2800041280623286e-19,,1205578.250317719,,6.572472016666667,59400.0,0.1296,,2.2999999999999997e-05,,0.995020616053337,8.595,,,,,,,285.1169491941666,0.3898721267340766,29.111006033774526,,3.6e-05,3.413390656717827e+33,,19:00:28.0678066
J1900+0715g,40.39970520769529,,6.0,287.3135952054336,+07:15,,,,263.2,,,,,,,,7.25,,2.0,,0.024999999999999994,,1.326946590426441,8.628,,,,,,,285.09166666666664,0.97044,29.786704602756327,,0.03333333333333333,,,19:00:22
J1900+0732g,40.63861580005847,,,287.3194915802413,+07:32,,,,226.0,,0.001,,,,,,7.533333333333333,,,,,,1.4820931223992402,8.213,,,,,,,285.06249999999994,1.709,30.071464638366052,1.0,,,,19:00:15
J1900+0908g,42.07055276080492,,,287.56318584787437,+09:08,,,,264.0,,,,,,,,9.133333333333333,,,,,,2.197613116577305,11.398,,,,,,,285.07916666666665,,31.65781905490445,4.0,,,,19:00:19
J1900+30,61.75742511122247,,16.0,291.8686908722673,+30:53,,,,71.84,,,,,,,,30.883333333333333,,5.0,,0.06666666666666665,,11.801710812241996,6.839,,,,,,,285.07499999999993,0.602227,53.18415255078953,,0.08333333333333333,,,19:00:18
J1900+4221,72.5953699822629,9.047698987361523e-15,0.003,296.3734910194814,+42:20:48.15,6341918540299.867,,,68.14,,1.884544675559576e-11,,1.8845446755595775e-18,,7602056.841867512,,42.34670833333334,59275.0,0.04,,1.2499999999999999e-05,,16.384582518642294,10.079,,,,,,,285.0441208333333,4.341134270625105,64.41474478867167,0.08,1.1111111111111112e-05,4.366045164763531e+30,,19:00:10.589
J1900-0051,33.237847232487304,1.4245442113706494e-16,0.002304,286.38591668606176,-00:51:08.68595,237043368543.71057,,,136.80000636333332,,8.902473980026973e-13,,1.0386219643364801e-19,,42842009.80334184,,-0.8524127638888889,59400.0,0.0936,,9.6e-06,,-2.4666271708227208,4.229,,,,,,,285.1943386558333,0.385194193016695,21.726713014661332,,2.6000000000000002e-05,9.840031191825566e+31,,19:00:46.6412774
J1900-0134,32.55303440036883,3.048959161480971e-14,0.005,286.2080260531669,-01:34:38.2,7563588166729.392,,,177.7,,2.6859526595436473e-11,,4.3646730717585185e-18,,952179.0313864471,,-1.5772777777777778,58269.0,0.3,,2.0833333333333333e-05,,-2.720971966248876,4.848,,,,,,,285.10905833333334,1.83233207264119,21.015899113234315,,8.333333333333333e-05,1.9565853335302878e+32,,19:00:26.174
J1900-0152g,32.35167803384147,,,286.305633073724,-01:52,,,,314.0,,0.006,,,,,,-1.8666666666666667,,,,,,-2.9633179659395488,9.432,,,,,,,285.2333333333333,1.384,20.714472987773124,2.0,,,,19:00:56
